# resident memory of every engine of one ./run_tests.sh run
# this machine has 27.4 GiB
# time suite engines rss_gib avail_gib transcript_bytes
01:43:33 test_terrain 1 8.66 16.28 711
01:43:35 test_terrain 1 8.66 16.28 711
01:43:37 test_terrain 1 8.66 16.28 711
01:43:39 test_terrain 1 8.66 16.28 711
01:43:41 test_terrain 1 8.66 16.28 711
01:43:43 test_terrain 1 8.66 16.28 711
01:43:45 test_terrain 1 8.66 16.28 711
01:43:47 test_terrain 1 8.66 16.28 711
01:43:49 test_terrain 1 8.66 16.29 711
01:43:51 test_terrain 1 8.66 16.29 711
01:43:53 test_terrain 2 8.87 16.14 711
01:43:55 test_terrain 2 8.87 16.14 711
01:43:57 test_terrain 2 8.87 16.14 711
01:43:59 test_terrain 2 8.87 16.14 711
01:44:01 test_terrain 2 8.87 16.14 711
01:44:03 test_terrain 2 8.90 16.11 711
01:44:05 test_terrain 2 8.90 16.11 711
01:44:07 test_terrain 2 8.98 16.04 711
01:44:09 test_terrain 2 9.14 15.88 711
01:44:11 test_terrain 2 9.34 15.67 711
01:44:13 test_terrain 2 9.48 15.53 711
01:44:15 test_terrain 2 9.49 15.52 711
01:44:17 test_terrain 2 9.93 15.08 711
01:44:19 test_terrain 2 10.20 14.81 711
01:44:21 test_terrain 2 10.37 14.65 711
01:44:23 test_terrain 2 10.50 14.51 711
01:44:25 test_terrain 2 10.97 14.04 711
01:44:27 test_terrain 2 11.16 13.84 711
01:44:29 test_terrain 2 11.47 13.53 711
01:44:31 test_terrain 2 11.70 13.30 711
01:44:33 test_terrain 2 12.05 12.95 711
01:44:35 test_terrain 2 12.20 12.79 711
01:44:37 test_terrain 2 12.66 12.33 711
01:44:39 test_terrain 2 12.85 12.14 711
01:44:41 test_terrain 2 13.12 11.87 711
